tot_balance,avg_bal_cards,credit_age,credit_age_good_account,credit_card_age,num_acc_30d_past_due_12_months,num_acc_30d_past_due_6_months,num_mortgage_currently_past_due,tot_amount_currently_past_due,num_inq_12_month,num_card_inq_24_month,num_card_12_month,num_auto_ 36_month,uti_open_card,pct_over_50_uti,uti_max_credit_line,pct_card_over_50_uti,ind_XYZ,rep_income,rep_education,Def_ind
93925.58312,11233.80662,421,156,409,0,0,0,0,0,0,2,1,0.328189163,0.484759083,0.359251503,0.424697102,1,192730.1684,college,0
116745.2711,15893.56625,324,146,302,1,0,0,855.1016331,0,0,0,0,0.534670494,0.670687773,0.569748301,0.573506826,0,188800.1076,college,0
109812.6118,14156.23334,170,92,202,0,0,0,0,0,0,0,0,0.549218706,0.477093569,0.5011903,0.603451354,0,141905.6375,college,0
118668.7261,14573.1615,263,149,270,0,0,0,0,0,0,0,0,0.406849045,0.404303844,0.297297549,,0,166884.3058,high_school,0
116036.4373,13361.63947,320,147,354,0,0,0,0,0,0,1,0,0.787830182,0.535371982,0.62216427,0.808039649,0,161455.8635,high_school,0
78164.36968,3053.010252,314,92,289,0,0,0,0,1,0,0,0,0.24032026,0.301260493,0.265462188,0.315352565,0,160478.6207,high_school,1
119635.442,11096.23844,324,139,376,1,0,0,0,2,5,1,0,0.477184372,0.467112068,0.383950234,0.506565691,0,150464.6478,high_school,0
87412.20988,9793.401573,310,160,288,0,0,0,0,0,0,1,0,0.449509786,0.289233736,0.425215396,0.626626375,1,140369.7449,college,0
146417.3371,18890.71774,263,144,279,1,0,0,0,0,0,0,0,0.723576174,0.679045687,0.491873499,0.696539588,0,181729.6024,college,0
114418.0827,11527.53675,314,126,361,0,0,0,0,0,0,1,0,0.734192416,0.587687509,0.635307635,0.801037702,0,189631.6513,college,0
75642.91588,8841.840718,136,61,158,0,0,0,0,1,2,0,0,0.375374504,0.418879307,0.499676862,0.440367878,0,131083.5307,college,1
77466.4319,9680.236233,251,125,265,0,0,0,0,0,0,0,0,0.544069743,0.523051536,0.465414232,0.614841975,1,220606.9788,high_school,0
56114.76523,10018.43741,395,188,351,0,0,0,0,0,0,0,0,0.31022624,0.280534511,0.276645548,,0,154645.5142,college,0
97508.24531,7149.357217,190,136,225,0,0,0,0,0,1,0,0,0.545758655,0.660462564,0.477407524,0.619662561,0,142074.3796,college,0
113293.4493,15651.25277,288,105,254,0,0,0,0,0,0,0,1,0.34459503,0.328143406,0.370424713,0.281317496,1,192735.8967,college,0
103821.4117,12104.82062,233,94,245,0,0,0,0,0,0,0,0,0.68102813,0.534196328,0.723099034,0.811509789,0,141461.6843,graduate,0
97823.15977,12322.42688,300,175,334,0,0,0,0,0,1,1,0,0.502331434,0.472637327,0.465989952,0.523482662,0,166317.8333,college,0
89914.51476,8334.659117,213,176,253,0,0,0,0,0,1,0,0,0.556387992,0.583443163,0.428652657,0.52652567,0,191268.5262,college,0
118863.1902,11603.89219,328,160,366,0,0,0,0,0,0,0,0,0.502739269,0.350727923,0.46948817,0.616258218,1,216307.9302,high_school,0
111906.7103,11208.1498,231,124,240,0,0,0,0,0,1,1,0,0.401829909,0.414467073,0.351109443,0.467953263,0,134480.101,graduate,0
111787.6056,11700.82105,266,145,278,0,0,0,0,0,0,0,0,0.552740733,0.57052796,0.522206693,0.651693243,0,143101.6011,high_school,0
56004.76008,3928.936248,161,100,163,0,0,0,0,0,0,0,0,0.59113808,0.515610291,0.579556513,0.599283141,1,216465.5483,high_school,1
100760.213,11889.97786,191,130,185,0,0,0,0,0,0,1,0,0.372766904,0.359516332,0.421842304,0.488934115,1,138989.922,graduate,0
126528.0185,11536.29068,246,201,204,0,0,0,0,0,1,0,1,0.517635616,0.652603696,0.460104125,0.563652594,1,162141.2748,graduate,0
93681.5952,8774.350736,402,260,330,0,0,0,0,0,0,0,0,0.578484834,0.563069917,0.614754771,0.544313627,0,169746.0779,college,0
103071.1828,7284.756536,323,134,372,0,0,0,0,0,0,0,0,0.534548795,0.56148732,0.551960213,0.638250083,1,110945.6956,high_school,0
88987.95662,12491.52811,367,199,289,1,0,0,0,1,2,0,0,0.682648232,0.530440836,0.548284493,0.763974869,0,182853.4362,college,0
90072.51648,9380.143598,441,212,385,0,0,0,0,2,6,0,0,0.265956611,0.296895595,0.279163407,0.357724422,0,182751.2631,college,0
122594.6212,12894.66348,273,162,268,0,0,0,0,1,2,1,0,0.244630045,0.349882864,0.193038656,0.212732267,0,,college,0
98752.3111,12639.68516,337,183,312,0,0,0,0,0,0,1,1,0.578439101,0.545947285,0.555273739,0.789605696,0,145234.667,high_school,0
112630.9029,10951.12715,209,162,203,1,0,0,0,3,3,0,0,0.78816859,0.638719069,0.562438801,0.810826208,0,160294.5231,graduate,1
82621.23044,9931.26105,255,115,233,1,0,1,1439.396455,0,0,0,0,0.370442284,0.417307011,0.402261379,0.547083122,1,126230.7982,college,0
67928.12321,9910.551184,365,169,323,0,0,0,0,0,0,0,0,0.653996349,0.581827193,0.574701457,0.644106556,0,134995.3659,graduate,0
130036.6193,13760.12355,267,142,323,1,0,1,644.7362037,3,7,0,0,0.70308222,0.731692761,0.699103461,0.740906885,0,183211.2652,high_school,1
70950.297,7994.53568,274,185,309,0,0,0,0,0,0,0,0,0.562937569,0.505744919,0.519970393,,0,141494.2353,college,0
104565.0311,14501.6366,275,134,287,0,0,0,0,0,0,0,0,0.563349203,0.464070941,0.452077142,0.57920813,0,132311.5651,high_school,0
109447.4922,15532.8729,253,113,238,0,0,0,0,0,0,1,0,0.39830852,0.466038271,0.367779444,0.469704622,1,166577.5332,college,0
88770.73073,8029.717342,237,125,260,0,0,0,0,0,0,0,0,0.333992307,0.320384796,0.192049972,0.447037094,0,130597.2419,high_school,0
90367.64873,12709.49613,285,169,284,0,0,0,0,1,1,0,0,0.560519747,0.745824893,0.40002971,0.721840367,0,117874.2568,high_school,0
86546.04213,10442.00967,292,155,321,0,0,0,0,1,1,0,0,0.350140559,0.443679191,0.349659382,0.478656233,0,170888.072,high_school,0
87059.11213,8820.8918,275,132,314,0,0,0,0,0,0,0,1,0.528485879,0.524948495,0.562738213,0.608297393,0,124997.1272,high_school,0
109238.1214,17401.41806,277,80,274,0,0,0,0,0,0,0,0,0.795143364,0.654513447,0.689808775,0.864274577,1,145139.1746,college,1
114520.1692,9922.16694,190,125,219,1,0,0,0,0,0,0,0,0.288215296,0.352825838,0.277418762,0.41430865,1,120224.2121,college,0
98078.99396,10288.61067,302,187,207,0,0,0,0,0,0,0,0,0.402190222,0.48629753,0.222667208,0.451659494,0,147829.4896,high_school,0
95998.53343,11307.9107,275,120,265,0,0,0,0,0,0,0,0,0.530912826,0.642963007,0.520140362,0.645114959,0,181777.6927,college,0
107636.0158,8780.80044,320,164,417,0,0,0,0,0,0,0,0,0.337435241,0.492921365,0.511701763,0.483948498,0,208683.4924,graduate,0
76068.60535,8779.599042,363,204,366,0,0,0,0,0,0,0,0,0.548240663,0.584013665,0.385163528,,0,157014.8394,college,0
83857.06078,9647.795929,279,156,242,0,0,0,0,0,0,0,0,0.331170286,0.373615488,0.40780438,0.416098833,0,175648.5912,college,0
93749.49678,9147.34926,239,130,226,0,0,0,0,2,4,1,0,0.680164771,0.711596289,0.574448379,0.640370003,0,190243.1716,college,0
139759.1164,13666.93024,357,170,362,0,0,0,0,0,0,1,0,0.382029711,0.578342062,0.559193429,0.441729736,0,166668.2963,college,0
129242.5208,13422.86592,503,233,471,0,0,0,0,1,0,0,0,0.224923999,0.246664683,0.342760685,0.340346507,1,215716.726,college,0
126014.1904,11792.59705,164,97,212,0,0,0,0,0,0,0,0,0.285599204,0.365316942,0.190709226,0.318631001,1,157207.1731,high_school,0
62701.109,9294.120835,282,104,283,1,0,0,0,0,0,0,0,0.369139331,0.394482666,0.438425114,0.349726954,0,140986.0232,college,0
107718.4702,8027.508251,233,123,224,0,0,0,0,0,0,0,0,0.486617162,0.433234435,0.480303916,0.500232379,1,,high_school,0
92069.65038,13227.96232,265,147,259,0,0,0,0,1,0,1,0,0.793800632,0.754076614,0.824483794,0.881497617,0,177555.8385,college,0
94005.21798,15340.30932,207,117,233,0,0,0,0,0,3,0,0,0.372847839,0.529008585,0.516738289,0.536274566,1,190648.671,college,0
64195.16984,10720.15099,277,142,287,0,0,0,0,0,0,0,0,0.534017878,0.388852484,0.474693185,0.658244183,0,162283.917,college,0
123518.7211,12020.76312,290,171,328,0,0,0,0,2,2,0,0,0.446956584,0.504644241,0.341366294,0.467983987,1,176677.5656,high_school,0
95932.96459,10724.47533,330,176,332,1,0,0,0,5,10,0,0,0.770097021,0.700600567,0.606798689,0.944314492,0,176353.9812,college,1
72619.03813,5712.949995,175,89,229,0,0,0,0,0,0,0,1,0.431607228,0.482799376,0.318851219,0.466551632,0,152299.824,college,1
154597.4286,15053.85797,209,115,219,0,0,0,0,0,1,1,0,0.29091588,0.276424256,0.30436267,0.395022781,0,181687.8089,high_school,0
78282.56389,10800.65884,215,101,246,0,0,0,0,0,1,1,0,0.473681134,0.470068871,0.390750851,0.531354964,0,122780.5151,college,0
143740.9251,15169.32177,535,222,437,0,0,0,0,3,6,0,0,0.46606837,0.490636667,0.379686088,0.510045431,0,128055.5896,college,0
100114.337,12005.41971,200,95,221,0,0,0,0,0,0,0,0,0.425054437,0.486308862,0.582625124,0.459309024,0,,college,0
86210.70339,12443.16689,336,155,280,0,0,0,0,0,0,0,1,0.660041324,0.603616816,0.71702838,0.711403677,0,176856.1587,college,0
129094.5807,11063.33366,147,65,190,0,0,0,0,0,0,0,0,0.44871275,0.530127168,0.269441483,0.503760532,1,117809.6761,college,0
120839.3326,15778.80434,292,163,327,0,0,0,0,0,0,1,0,0.383853664,0.453442098,0.396106123,0.396439888,0,,college,0
100876.9336,9143.394517,167,127,166,0,0,0,0,0,0,0,0,0.478378383,0.478477997,0.530443407,0.64124864,0,,graduate,0
102107.5209,12263.8648,282,159,235,0,0,0,0,1,2,0,0,0.367421579,0.393545064,0.424776304,,0,139126.0487,college,0
103592.6394,10440.77706,484,213,452,0,0,0,0,0,0,0,1,0.389130214,0.580795691,0.250404595,0.522167593,1,157812.3564,graduate,0
73529.99528,9230.002106,321,191,364,0,0,0,0,0,0,0,0,0.556589701,0.372793943,0.431150193,0.630748062,0,207203.2593,graduate,0
109980.3621,15718.81636,104,105,163,0,0,0,0,0,1,0,1,0.451864223,0.552724391,0.552211617,0.523726253,1,130068.6146,college,0
103980.4304,10522.4837,294,148,294,0,0,0,0,1,2,1,0,0.609415893,0.621654723,0.567172907,0.751623233,0,170860.7891,college,0
99788.34532,11463.2468,188,112,252,2,1,1,7814.474465,2,2,0,0,0.245397302,0.259550421,0.300500217,,0,177544.3295,college,1
98672.59704,13285.40554,156,135,140,0,0,0,0,0,0,0,0,0.511967335,0.487610506,0.556770278,0.586138024,0,189812.1996,college,0
68410.8749,7455.32667,422,197,356,2,0,1,6318.904224,0,0,0,1,0.530462761,0.440232656,0.397158427,,1,126620.9189,high_school,0
32057.66293,5457.890726,348,178,319,0,0,0,0,0,0,0,1,0.372144928,0.371250997,0.315359253,0.503165107,1,131753.4982,college,0
120993.1231,12241.61428,286,187,293,0,0,0,0,0,0,0,0,0.524132519,0.537766229,0.449857999,0.60913871,0,181466.1919,college,0
127551.6692,16211.93831,247,158,273,0,0,0,0,0,0,0,0,0.46212444,0.544990601,0.422596211,0.541673553,0,165882.1312,high_school,0
97282.21127,11282.05249,309,146,338,0,0,0,0,3,5,0,0,0.424850968,0.407582801,0.494725002,0.536095176,0,205929.9969,college,0
102941.9871,12168.01813,310,135,309,0,0,0,0,0,0,0,0,0.593761888,0.543662785,0.710101901,,1,144862.2025,college,0
57743.04455,5026.147119,284,171,246,1,0,0,0,0,0,0,0,0.606179311,0.364755723,0.575027615,,1,194399.27,high_school,1
95465.24979,9927.707915,375,199,349,2,1,1,4076.739016,0,0,0,0,0.425063966,0.436612889,0.346123654,0.510791318,0,199628.1482,high_school,0
99611.61396,11409.27872,187,84,231,0,0,0,0,0,0,0,0,0.461718511,0.380479493,0.484015924,0.513972946,0,176152.1332,high_school,0
53929.57411,12015.7465,239,165,264,0,0,0,0,0,0,1,0,0.407342993,0.162767901,0.563594672,0.387393009,0,,college,0
106615.8645,14054.84875,210,92,173,0,0,0,0,0,0,0,1,0.447871503,0.35046558,0.398418105,0.54921783,0,182720.3734,high_school,0
117200.5536,12560.87016,192,120,213,0,0,0,0,0,0,0,0,0.482843758,0.499269072,0.462041212,0.581984776,0,194415.9651,college,0
123413.5751,11335.75238,303,153,314,0,0,0,0,0,0,0,0,0.527909319,0.429477865,0.579385324,0.498193114,0,191896.9541,graduate,0
130898.9126,20026.90162,232,123,207,0,0,0,0,0,0,0,0,0.632909837,0.588462132,0.53784329,0.648852388,0,,college,0
146657.585,13578.65932,255,116,340,0,0,0,0,1,0,1,0,0.418738582,0.32697694,0.496226033,0.426077106,0,144588.3722,high_school,0
89170.37359,12101.51901,338,159,372,0,0,0,0,0,0,0,1,0.417694541,0.386431217,0.463645905,0.321970882,0,184775.9111,college,0
107509.8799,12826.10469,250,140,226,0,0,0,0,4,7,0,0,0.409636925,0.504988286,0.535864361,0.556302905,0,119888.6783,high_school,0
100040.0471,10673.30441,180,107,119,0,0,0,0,2,4,0,1,0.773577645,0.689549692,0.602695763,0.872580294,0,148054.118,college,1
108529.3908,12711.46948,216,98,282,0,0,0,0,0,0,0,0,0.470912136,0.494152772,0.399942291,0.464170257,1,225440.5513,graduate,0
105493.1156,8329.062506,340,163,359,0,0,0,0,1,0,0,1,0.410040235,0.372203382,0.311811443,0.357643025,0,,college,0
130170.2259,12130.33833,147,49,190,0,0,0,0,0,0,0,0,0.639015031,0.630077891,0.574165441,0.599857512,0,156544.7517,college,0
100341.6277,12005.96594,279,146,272,0,0,0,0,1,2,0,0,0.535755284,0.469079565,0.414250858,0.582631905,0,171558.4402,college,0
118682.2894,12735.25358,243,141,332,0,0,0,0,2,3,0,0,0.528814954,0.538351711,0.573770871,0.620655115,0,144666.9048,college,0
113501.8991,13247.54621,296,171,319,0,0,0,0,0,0,0,0,0.564283027,0.54252195,0.544735006,,0,197257.023,high_school,0
128116.2081,14460.94445,428,196,403,0,0,0,0,0,1,0,0,0.55669519,0.578453371,0.604682215,0.561875892,0,146145.4808,college,0
93866.43512,13979.92564,300,211,283,1,0,0,0,4,6,0,0,0.222928938,0.31295569,0.243279505,,0,220340.7391,graduate,0
110343.9822,9461.75986,276,128,259,0,0,0,0,0,0,0,0,0.508615954,0.554638047,0.437452328,0.548785455,0,212978.471,college,0
81510.67527,9583.823061,253,153,278,0,0,0,0,0,0,0,0,0.605704533,0.596199495,0.696147646,0.69293675,0,208057.4069,high_school,0
83369.15246,10803.59513,294,145,272,0,0,0,144.929519,0,0,0,0,0.322626934,0.464141287,0.305167205,,0,202054.1508,high_school,0
126438.3512,15227.89189,275,135,240,0,0,0,0,0,0,0,1,0.460317645,0.496099009,0.416343086,0.604383336,0,147059.2925,high_school,1
84939.43412,8914.204841,332,163,271,0,0,0,0,0,0,0,0,0.453954481,0.435218407,0.401235193,0.59440354,1,,college,0
129927.798,15687.34401,329,163,260,0,0,0,0,1,2,0,0,0.199449054,0.305838847,0.333032665,0.269693256,0,149302.8596,high_school,0
136972.6661,14047.23662,250,122,244,0,0,0,0,0,1,1,0,0.566881132,0.529921417,0.518641686,0.746133197,1,190038.6746,college,0
92953.64914,8306.161684,362,182,333,0,0,0,0,5,9,0,2,0.530812947,0.472860692,0.390195872,0.487287033,1,128445.9725,college,0
126735.7155,14358.91764,292,124,314,0,0,0,0,0,0,1,0,0.311944369,0.257950791,0.392166567,0.357229448,0,224017.4262,college,0
121799.7039,14235.41444,258,169,292,0,0,0,0,0,0,1,0,0.562155197,0.505826711,0.528505624,0.660778003,0,178866.0093,college,0
143412.464,19044.63139,211,125,243,0,0,0,0,0,0,1,0,0.458159312,0.454892291,0.447153613,0.458462397,0,144095.7697,college,0
134040.0667,12724.67736,367,146,351,0,0,0,0,0,0,0,1,0.267858036,0.238641353,0.168549954,0.396795464,0,147235.9822,college,0
88034.73031,14507.70282,323,165,318,0,0,0,0,1,1,0,0,0.505481264,0.486697698,0.295602362,0.656541209,0,186788.8459,college,0
93426.17027,9668.3955,164,74,234,0,0,0,0,0,0,0,0,0.564624429,0.537148885,0.487143379,0.528789852,0,153713.0871,high_school,0
112286.3173,8290.005834,252,156,268,0,0,0,0,0,0,0,0,0.654425568,0.50738125,0.805940596,,0,170764.2005,high_school,0
89254.40365,10740.06327,385,220,392,3,1,1,15998.88858,2,3,0,0,0.654778415,0.599908938,0.638624797,0.660277669,0,,college,1
126480.5688,13081.35473,293,180,318,0,0,0,0,0,0,0,0,0.302470176,0.308035353,0.391054802,0.436725759,0,,college,0
142528.9535,13798.0547,267,133,276,0,0,0,0,0,2,0,0,0.681263361,0.648694327,0.50051311,0.727593849,0,132083.1829,college,0
133838.1542,12522.61747,194,82,286,0,0,0,0,0,0,0,1,0.234697706,0.271664569,0.257523739,,0,155015.5935,graduate,0
138418.7202,13980.76911,344,212,298,0,0,0,0,0,1,1,0,0.393967148,0.39621611,0.329969556,0.408117388,0,178643.9431,college,0
160526.175,16338.47434,239,134,262,0,0,0,0,3,6,0,0,0.121307951,0.218631574,0.059564332,0.210123527,1,177644.8158,college,0
100141.8474,13427.94278,406,179,390,0,0,0,0,2,7,0,0,0.259774709,0.35385828,0.410964113,0.253230643,1,188256.9586,college,0
115001.3346,15465.0913,328,197,343,0,0,0,0,0,1,0,0,0.517766233,0.504345228,0.36105693,0.552239327,0,162538.1096,high_school,0
151507.7209,11650.29619,293,168,356,0,0,0,0,0,0,1,1,0.535525278,0.413995879,0.552364702,,0,95862.89917,college,0
80063.11265,9044.753661,185,139,254,0,0,0,0,0,1,0,0,0.406478892,0.413085155,0.387103235,0.384817553,0,165062.1953,high_school,0
85180.80027,11523.60957,128,154,193,0,0,0,0,5,9,1,0,0.380419806,0.536171975,0.581315016,0.533526712,1,184408.527,college,0
101841.0152,13961.08843,274,133,321,0,0,0,0,0,0,1,0,0.412841516,0.536779069,0.389793972,0.48234196,0,214743.6399,college,0
123166.9835,14491.83918,333,100,327,0,0,0,0,0,0,0,0,0.348135408,0.304921089,0.480177821,0.241091488,0,,graduate,0
117434.117,13648.70634,399,181,397,0,0,0,0,1,1,1,0,0.578843198,0.479081331,0.541336135,0.583399307,0,146677.0199,high_school,0
155496.787,13684.52349,384,194,366,0,0,0,0,0,0,0,0,0.452815232,0.551399037,0.413329213,0.513292445,0,142568.7119,college,0
103431.2852,8944.197867,227,88,256,0,0,0,0,2,4,0,0,0.436573989,0.528064789,0.377867906,0.535735788,0,181385.446,college,0
140745.7276,10841.85015,371,196,398,0,0,0,0,0,0,0,0,0.50552675,0.451719504,0.505039468,0.622419068,0,148337.5461,high_school,0
115115.5893,13295.58083,315,167,367,0,0,0,0,1,0,0,0,0.515514859,0.456254446,0.341003978,,0,174153.5618,high_school,0
97562.49887,9599.152998,157,97,178,0,0,0,0,2,0,0,0,0.609723005,0.556757674,0.537186673,0.582478068,0,132506.271,high_school,0
67687.5156,9391.366955,313,181,275,0,0,0,0,1,0,0,0,0.495868295,0.483272934,0.32892083,0.562994851,0,219703.5786,other,0
117362.5744,13185.57725,229,155,259,0,0,0,0,0,0,0,0,0.548860467,0.559905166,0.506143041,0.61927626,1,,college,0
83570.21225,13535.49553,259,149,253,0,0,0,0,4,5,1,1,0.393288742,0.425341958,0.4279051,0.565945757,0,123631.3994,high_school,0
88189.33345,11963.69698,216,93,235,0,0,0,0,0,0,0,0,0.462993805,0.621134774,0.36704117,0.616895167,0,130358.7851,high_school,0
142590.9089,14508.836,258,134,361,0,0,0,0,0,0,0,0,0.461881356,0.314144839,0.293004355,0.651670493,0,210017.0214,high_school,0
136387.2996,15670.94359,400,182,366,0,0,0,0,0,0,0,0,0.604519496,0.586843515,0.651707691,0.657722694,0,167512.3231,college,0
77486.09627,6912.395489,218,189,257,1,0,0,0,0,0,0,1,0.49258096,0.446139836,0.446951502,,0,115086.45,college,1
135857.0578,15678.46157,428,235,374,0,0,0,0,1,2,1,0,0.183175744,0.314655428,0.293269908,0.196158146,0,167319.7782,high_school,0
129232.4521,19321.08714,1,2,78,0,0,0,0,3,6,0,0,0.419727475,0.449784789,0.176411101,0.505293495,0,200880.6806,college,1
113074.06,12242.39883,238,145,282,0,0,0,0,0,0,0,0,0.586493438,0.589855974,0.446293066,0.574616687,0,155063.0979,high_school,0
119756.1369,13846.18089,159,100,176,0,0,0,0,0,0,0,1,0.518521191,0.601451665,0.387019669,0.498258324,0,200070.4538,college,0
113886.1591,11981.73998,227,113,198,0,0,0,0,0,0,0,0,0.321915584,0.330022341,0.357242307,0.307076345,0,137809.4863,high_school,0
127513.972,13064.66194,225,116,250,0,0,0,0,0,0,0,0,0.752042926,0.719145046,0.662759602,0.814404443,1,179694.144,graduate,0
105474.3661,10456.9205,315,194,283,0,0,0,0,0,0,1,0,0.625657364,0.40071891,0.516029342,0.632482917,0,197190.9772,college,0
113282.9771,13958.48283,211,106,226,0,0,0,0,1,0,1,1,0.487141347,0.485651507,0.499400163,0.515725354,0,152816.6532,college,0
93554.2094,4967.739117,424,248,400,0,0,0,0,1,3,0,0,0.397095161,0.303312024,0.523118629,0.38863727,0,124270.5148,college,0
92643.76271,12290.26909,266,137,278,0,0,0,0,0,0,0,0,0.443448079,0.400273527,0.454650244,0.573739547,0,128108.2905,graduate,0
89285.66932,12073.87683,181,87,134,0,0,0,0,1,0,0,0,0.629517277,0.554743973,0.704426204,0.644780057,0,136388.3119,college,0
137227.2683,16105.95575,440,232,423,0,0,0,0,0,1,0,0,0.711342934,0.709961667,0.713386213,0.848921503,0,173881.3439,high_school,0
77207.05573,13009.86824,394,208,343,0,0,0,0,0,0,0,0,0.670628913,0.573344052,0.566542418,0.680984276,0,157473.0733,college,0
122541.567,13485.34922,234,130,262,0,0,0,0,3,4,0,0,0.823866558,0.697987301,0.791002929,0.693107783,1,135615.7142,high_school,1
81323.58294,10421.64876,190,75,221,0,0,0,0,1,0,0,0,0.604797881,0.544540446,0.524109555,0.578715884,1,83014.9417,college,0
113341.2425,17418.30694,315,140,327,0,0,0,0,0,0,0,0,0.584478866,0.589036197,0.481025001,0.648493615,0,172706.393,college,0
98261.05498,10366.35584,330,162,302,2,1,1,11470.09861,4,6,0,0,0.693150435,0.491259994,0.568874345,0.70942507,0,140868.3478,college,1
118809.41,12601.69067,367,198,354,1,0,0,0,3,7,0,0,0.448259747,0.432907469,0.236863699,0.54162891,0,156984.5977,graduate,0
155908.4452,21048.12577,336,142,298,0,0,0,0,3,3,0,0,0.39641894,0.415211433,0.34171084,0.501824218,0,194085.6535,graduate,0
146647.1569,15197.95121,367,201,312,0,0,0,0,1,1,0,0,0.451780889,0.493404008,0.318948425,0.487576972,0,217080.9392,college,0
171603.1274,21315.52879,229,139,264,0,0,0,0,0,0,1,0,0.621781031,0.60274672,0.521850295,0.626009794,0,,high_school,1
110533.1814,14983.14643,115,66,125,0,0,0,0,0,2,1,0,0.471451307,0.478559312,0.468002318,0.458004751,0,160087.1437,college,0
124170.0674,15052.18915,213,102,224,0,0,0,0,0,0,0,0,0.572917398,0.594946262,0.629640821,0.709536148,0,148235.9765,high_school,0
84780.19419,9634.574736,332,140,332,0,0,0,0,0,3,0,0,0.542925365,0.564923361,0.531646198,0.660568001,0,150913.9227,college,0
138091.7238,12927.32677,234,125,323,2,1,1,3141.815343,0,1,0,0,0.331957715,0.475499496,0.168671102,,0,149209.2432,graduate,0
103200.9271,9453.12549,167,98,253,0,0,0,0,1,2,0,0,0.42667514,0.454186317,0.517511041,0.499051531,0,180635.136,college,0
100071.9358,11451.66807,353,162,350,0,0,0,0,0,2,0,0,0.485105156,0.402589254,0.379312656,,0,149920.9126,college,0
146575.4511,17463.88502,265,161,280,0,0,0,0,0,2,0,0,0.410236775,0.413806248,0.501975437,0.648848162,0,173310.2144,high_school,0
130807.0631,15304.89316,304,162,271,0,0,0,0,0,0,0,0,0.578801421,0.489343278,0.624067418,0.606811828,0,265637.2905,college,0
129181.39,18424.2868,268,128,279,0,0,0,0,3,7,0,0,0.407926622,0.333801546,0.338808048,0.529506837,1,159424.3679,college,0
108147.5146,13773.85359,224,108,272,0,0,0,0,0,0,1,0,0.629545481,0.645008064,0.572816109,0.801194346,0,162300.6078,college,0
83407.78075,11423.14201,274,134,259,0,0,0,0,1,0,0,0,0.48268042,0.449295389,0.519451278,0.657734043,0,162662.9557,college,0
105240.4768,10846.69618,221,128,262,0,0,0,0,1,2,0,0,0.343715033,0.364538673,0.407970784,0.372055303,0,101992.4917,college,0
113386.8943,10989.0431,341,172,307,0,0,0,0,1,1,1,0,0.450910884,0.530527096,0.292488179,0.426927068,0,213335.0197,graduate,0
95206.05318,9769.373831,172,102,174,2,1,0,4369.659745,2,0,1,0,0.342997094,0.277597032,0.33592625,0.429830356,0,224782.2459,high_school,0
131073.8889,19882.47367,400,140,385,0,0,0,0,0,0,1,1,0.630838443,0.444958621,0.671180938,0.785979599,1,194132.1226,high_school,0
122654.1306,12559.64699,340,139,351,0,0,0,0,0,0,2,0,0.275706035,0.257742506,0.190635953,0.337217328,0,155281.3002,college,0
114651.995,14133.71754,417,222,411,0,0,0,0,0,0,0,1,0.592324884,0.520832998,0.498595425,0.595298784,0,116083.0351,high_school,0
102133.9606,12057.46493,312,166,342,0,0,0,0,0,0,0,0,0.458985073,0.508958517,0.530182657,0.492752417,0,214468.4225,college,0
100815.6249,12742.66666,190,69,242,1,0,0,0,0,0,0,0,0.487465909,0.562483985,0.372122917,0.571184381,1,141826.0089,high_school,0
127533.9766,14988.81503,289,161,303,0,0,0,0,4,6,0,0,0.754513599,0.520465829,0.601921096,0.697089504,0,204781.4774,college,0
124029.3724,13285.63912,217,140,219,0,0,0,0,3,6,0,0,0.281471759,0.308330652,0.110745025,0.42115232,0,190246.855,high_school,0
118381.7049,14809.17497,327,152,365,1,0,0,0,0,0,2,0,0.43749618,0.542826524,0.462579029,0.638798726,0,166191.4514,college,0
99959.22844,12210.62165,271,146,249,0,0,0,0,2,0,0,0,0.656919438,0.602887553,0.588371767,0.562857401,0,,high_school,1
122596.8071,16709.47616,307,197,346,0,0,0,0,0,1,0,0,0.495687255,0.475443113,0.492613639,,0,,high_school,0
123282.2537,14507.69896,366,175,347,0,0,0,0,0,0,0,0,0.479698747,0.36165163,0.452835308,0.567778153,1,145880.6598,graduate,0
88901.82551,11273.94993,211,135,168,0,0,0,0,0,0,0,0,0.279756557,0.34434675,0.344710033,0.425977702,0,132288.5973,graduate,0
85016.06726,6043.723575,145,91,204,0,0,0,0,5,8,0,0,0.455762749,0.479614814,0.55617245,0.556933395,0,177161.8508,high_school,0
133717.3626,14975.31741,233,96,303,0,0,0,0,0,1,0,0,0.739402886,0.606673762,0.59663106,0.667252471,0,185000.2633,college,0
66944.27873,9248.534443,212,120,225,0,0,0,0,0,0,0,0,0.542635415,0.475057623,0.444209182,0.519386195,0,94529.10246,high_school,0
126265.1902,11404.08543,368,246,377,0,0,0,0,2,2,0,0,0.279167678,0.250156138,0.352344153,0.347270559,0,161063.1808,college,0
81375.17949,11606.25431,289,170,316,0,0,0,0,0,2,0,0,0.146314838,0.09150849,0.153817632,0.323759397,0,161481.8424,college,0
49080.71239,6604.998931,285,152,316,0,0,0,0,0,0,0,0,0.574448513,0.512414391,0.627626637,0.691905911,0,172864.0402,high_school,0
108505.7451,9297.42617,256,128,301,0,0,0,0,0,0,0,0,0.603811304,0.69064406,0.573740308,0.603242509,0,136386.5007,high_school,0
102327.7576,11834.90773,277,133,277,0,0,0,0,0,0,0,0,0.188983829,0.209439446,0.18341133,0.344312762,0,120304.2794,high_school,0
